1,0.057083,0.24854,-0.1525,0.071875
2,-0.1525,0.071875,-0.079062,-0.054375
3,-0.079062,-0.054375,-0.038958,-0.013229
4,-0.038958,-0.013229,-0.21917,-0.064688
5,-0.21917,-0.064688,-0.045938,-0.17615
6,-0.045938,-0.17615,0.47104,-0.025729
7,0.47104,-0.025729,-0.18083,-0.11271
8,-0.18083,-0.11271,-0.24594,-0.065
9,-0.24594,-0.065,-0.23344,-0.02375
12,-0.23052,-0.016875,-0.26083,-0.099896
13,-0.26083,-0.099896,-0.20656,-0.12417
14,-0.20656,-0.12417,-0.185,-0.1126
15,-0.185,-0.1126,-0.26729,-0.24583
16,-0.26729,-0.24583,-0.10875,-0.086667
1,0.032708,0.0092708,0.33417,-0.076354
2,0.33417,-0.076354,-0.12115,-0.14365
3,-0.12115,-0.14365,-0.1301,-0.14896
4,-0.1301,-0.14896,-0.3074,-0.26312
5,-0.3074,-0.26312,-0.056771,-0.13667
6,-0.056771,-0.13667,0.43563,-0.093437
7,0.43563,-0.093437,0.38667,-0.093958
8,0.38667,-0.093958,0.42427,-0.082917
9,0.42427,-0.082917,-0.025833,-0.080521
10,-0.025833,-0.080521,-0.11156,-0.093125
11,-0.11156,-0.093125,-0.051979,-0.059896
12,-0.051979,-0.059896,0.165,0.0425
13,0.165,0.0425,0.2049,0.28323
14,0.2049,0.28323,-0.01125,0.30583
15,-0.01125,0.30583,-0.034375,0.0078125
16,-0.034375,0.0078125,-0.00875,-0.054583
17,-0.00875,-0.054583,-0.030104,0.014583
18,-0.030104,0.014583,-0.067396,0.033646
19,-0.067396,0.033646,0.038542,-0.12052
1,-0.069167,-0.0775,-0.034687,0.029375
2,-0.034687,0.029375,-0.14281,0.026042
3,-0.14281,0.026042,-0.14208,-0.040312
4,-0.14208,-0.040312,-0.17979,0.15521
5,-0.17979,0.15521,-0.12708,0.16875
6,-0.12708,0.16875,-0.165,-0.011354
7,-0.165,-0.011354,-0.21938,-0.16208
8,-0.21938,-0.16208,-0.22917,-0.077812
9,-0.22917,-0.077812,-0.23979,-0.1026
10,-0.23979,-0.1026,-0.24917,0.0061458
11,-0.24917,0.0061458,-0.22104,0.084063
12,-0.22104,0.084063,-0.15469,0.12563
13,-0.15469,0.12563,-0.11042,0.13385
14,-0.11042,0.13385,-0.1601,0.19771
15,-0.1601,0.19771,-0.13906,0.21187
