1,0.30396,-0.094479,-0.082292,-0.096042
2,-0.082292,-0.096042,-0.34604,-0.14375
3,-0.34604,-0.14375,0.13927,-0.033333
1,0.32812,-0.075417,0.34813,-0.086042
2,0.34813,-0.086042,0.45771,-0.13865
3,0.45771,-0.13865,0.42865,-0.17979
4,0.42865,-0.17979,0.54302,0.063229
5,0.54302,0.063229,0.30125,0.34531
6,0.30125,0.34531,-0.35469,0.23083
7,-0.35469,0.23083,-0.3874,0.24312
8,-0.3874,0.24312,-0.47417,0.19583
9,-0.47417,0.19583,-0.63896,0.48833
10,-0.63896,0.48833,-0.7125,0.52479
11,-0.7125,0.52479,0.26323,0.065417
12,0.26323,0.065417,0.42438,-0.09625
13,0.42438,-0.09625,0.50167,-0.17875
14,0.50167,-0.17875,0.56042,-0.18833
15,0.56042,-0.18833,0.64885,-0.082292
16,0.64885,-0.082292,0.56552,-0.066562
17,0.56552,-0.066562,-0.06125,-0.11833
18,-0.06125,-0.11833,-0.08375,-0.031771
19,-0.08375,-0.031771,0.083229,-0.070833
20,0.083229,-0.070833,0.21521,-0.089375
21,0.21521,-0.089375,0.11281,0.10812
1,0.11083,-0.14115,0.066875,-0.13969
2,0.066875,-0.13969,0.075,-0.16052
3,0.075,-0.16052,0.07,-0.16708
4,0.07,-0.16708,0.042604,-0.14469
5,0.042604,-0.14469,-0.49312,-0.1301
6,-0.49312,-0.1301,-0.77896,-0.39333
7,-0.77896,-0.39333,-0.47865,-0.3776
8,-0.47865,-0.3776,-0.39365,-0.34771
9,-0.39365,-0.34771,-0.2776,-0.29823
10,-0.2776,-0.29823,-0.30646,0.34438
1,-0.01625,0.04875,0.081562,-0.011042
2,0.081562,-0.011042,0.081562,-0.090833
3,0.081562,-0.090833,-0.071354,-0.23125
4,-0.071354,-0.23125,0.13156,0.1374
5,0.13156,0.1374,0.063437,0.28563
6,0.063437,0.28563,-0.10469,0.34656
7,-0.10469,0.34656,0.10646,-0.081771
8,0.10646,-0.081771,0.062396,-0.16219
9,0.062396,-0.16219,0.029167,-0.11135
10,0.029167,-0.11135,-0.11708,-0.23094
11,-0.11708,-0.23094,-0.11115,-0.22625
12,-0.11115,-0.22625,0.048021,-0.37583
13,0.048021,-0.37583,0.11854,-0.38542
14,0.11854,-0.38542,0.28135,-0.23656
15,0.28135,-0.23656,0.25031,-0.18625
16,0.25031,-0.18625,-0.21302,0.54208
1,-0.024688,-0.072292,-0.00375,-0.015625
2,-0.00375,-0.015625,0.36781,-0.14312
3,0.36781,-0.14312,0.33281,-0.16177
4,0.33281,-0.16177,0.12833,0.10031
5,0.12833,0.10031,0.022812,0.14094
6,0.022812,0.14094,0.40396,0.25729
7,0.40396,0.25729,0.37875,0.19156
8,0.37875,0.19156,0.69094,0.15063
9,0.69094,0.15063,0.6524,0.18198
10,0.6524,0.18198,0.13083,-0.096562
11,0.13083,-0.096562,-0.10615,-0.145
12,-0.10615,-0.145,0.032292,-0.19083
13,0.032292,-0.19083,-0.24615,0.047292
14,-0.24615,0.047292,-0.31115,0.1424
15,-0.31115,0.1424,-0.35542,0.25875
16,-0.35542,0.25875,0.078125,-0.082083
17,0.078125,-0.082083,0.053646,-0.078646
18,0.053646,-0.078646,-0.0079167,0.00072917
19,-0.0079167,0.00072917,-0.0072917,-0.051562
2,-0.055625,0.056562,-0.034271,-0.0003125
3,-0.034271,-0.0003125,-0.12802,-0.16958
4,-0.12802,-0.16958,-0.063437,-0.038333
5,-0.063437,-0.038333,-0.10896,-0.04625
6,-0.10896,-0.04625,-0.16354,-0.18521
7,-0.16354,-0.18521,-0.052917,-0.1474
8,-0.052917,-0.1474,-0.0048958,-0.17385
9,-0.0048958,-0.17385,-0.067813,-0.066146
10,-0.067813,-0.066146,-0.0091667,-0.19708
11,-0.0091667,-0.19708,-0.15354,-0.16427
12,-0.15354,-0.16427,-0.088958,-0.017083
13,-0.088958,-0.017083,-0.096771,0.083854
14,-0.096771,0.083854,-0.10844,0.019583
15,-0.10844,0.019583,-0.26865,0.32292
16,-0.26865,0.32292,-0.089167,-0.062708
17,-0.089167,-0.062708,-0.0625,-0.40313
18,-0.0625,-0.40313,-0.10896,0.11708
19,-0.10896,0.11708,0.030313,-0.049687
20,0.030313,-0.049687,-0.099271,-0.092813
21,-0.099271,-0.092813,0.044271,-0.1426
22,0.044271,-0.1426,-0.2076,-0.14229
23,-0.2076,-0.14229,-0.10146,-0.095521
24,-0.10146,-0.095521,-0.19969,-0.085312
25,-0.19969,-0.085312,-0.35156,-0.11115
1,0.070521,-0.23156,0.073438,-0.10656
2,0.073438,-0.10656,0.073542,-0.0675
3,0.073542,-0.0675,0.29562,0.21979
4,0.29562,0.21979,0.019896,0.23823
5,0.019896,0.23823,-0.13458,0.09625
6,-0.13458,0.09625,-0.11146,0.10063
7,-0.11146,0.10063,0.079375,-0.2374
8,0.079375,-0.2374,0.12292,-0.24458
9,0.12292,-0.24458,0.064167,-0.265
10,0.064167,-0.265,-0.46865,-0.28396
11,-0.46865,-0.28396,0.075417,-0.25906
12,0.075417,-0.25906,0.43802,-0.23687
13,0.43802,-0.23687,0.043125,-0.25115
14,0.043125,-0.25115,-0.79344,0.053437
15,-0.79344,0.053437,-0.99333,0.19531
16,-0.99333,0.19531,-0.069583,0.23792
17,-0.069583,0.23792,-0.0065625,-0.24031
18,-0.0065625,-0.24031,0.00072917,-0.091771
1,0.074896,-0.025625,0.015625,0.0019792
2,0.015625,0.0019792,-0.32292,-0.12021
3,-0.32292,-0.12021,-0.38583,-0.26854
4,-0.38583,-0.26854,-0.30646,-0.0036458
5,-0.30646,-0.0036458,0.54396,0.096146
6,0.54396,0.096146,0.43729,0.11573
7,0.43729,0.11573,0.46281,0.085729
