301,1,713.9,527.7
301,1,805.3,495.4
301,1,856.9,495.5
301,1,996.1,362.7
301,1,1145.3,269.1
301,1,1111.2,142
301,1,898.3,253.2
301,1,534.7,272.3
301,1,491.8,280.2
301,1,1376.5,768.6
301,1,1368.7,675.1
301,1,1388.9,749.8
301,1,1346.6,897.5
301,1,1324.1,1603.2
301,1,1220.5,1828.1
301,1,838.3,697.6
301,1,936.5,496.4
301,1,1275.9,354.8
301,1,1023.5,856
301,1,843.4,378.5
301,1,1037.1,72.1
301,1,796,171.2
301,2,916.8,582.7
301,2,902.1,467.9
301,2,942,490.2
301,2,965.2,484
301,2,602.7,473.7
301,2,1172.4,397.4
301,2,1047.5,775
301,2,1316.2,667.6
301,2,565.3,635.8
301,2,970.1,494.2
301,2,1287.2,613.9
301,2,978.2,387.6
301,2,978.2,387.6
301,2,1148.2,336
301,2,1271.8,637.2
301,2,1302.4,632.8
301,2,538.8,663.4
301,2,591.5,662.1
301,2,600.5,949.8
301,2,862.5,963.1
301,2,820.3,549.3
301,2,820.3,549.3
301,2,879.7,558.4
301,2,868.9,521.2
301,2,870.7,509.9
301,2,810.2,492
301,2,558.1,551
301,3,946.6,540.5
301,3,931.3,436.7
301,3,937.1,465.5
301,3,934.9,376.5
301,3,608.7,386.5
301,3,570.6,355.7
301,3,864.3,351.3
301,3,613.6,350
301,3,569.1,354.9
301,3,880.5,367.6
301,3,890.3,373.5
301,3,927.2,377
301,3,932.6,441.9
301,3,933.9,476.3
301,3,1008.5,518.7
301,3,947.9,491.3
301,3,945.6,498.2
301,4,972.1,613.6
301,4,981.7,616.2
301,4,973.5,625
301,4,1129.4,453.1
301,4,995.3,427.6
301,4,664.5,387.9
301,4,962.8,395.7
301,4,1069.9,545.7
301,4,1337.4,413.9
301,4,1413,451.3
301,4,1112.4,459.5
301,4,964.3,391.9
301,4,650,352.4
301,4,951.9,365.1
301,4,1273.4,713.5
301,4,1401.8,921.3
301,4,968.8,422.1
301,4,989.5,905.8
301,4,1027.4,1227.2
301,4,838.8,751.2
301,4,964,594.5
301,4,908.1,591.8
301,5,994.7,585.8
301,5,984,510.3
301,5,1026.6,578.3
301,5,944.2,586.8
301,5,936.3,661.6
301,5,554.3,703.9
301,5,485.4,728
301,5,411.2,761.1
301,5,384.4,195.8
301,5,1018.8,200.2
301,5,1128.7,275
301,5,1111.1,357
301,5,999.4,399.7
301,5,938.7,431.5
301,5,1269.3,442
301,5,1372.7,429.3
301,5,690.4,615.1
301,5,819.7,514.5
301,5,583.8,322.6
301,5,1486.9,267.7
301,5,1338.7,153.7
301,5,313.4,-15
301,5,74.4,-138.7
301,5,71.3,-140.7
301,5,-41.7,-185.3
301,5,-15.9,-163.2
301,5,-32.9,-250.9
301,6,1054.3,865.5
301,6,1000.1,665.7
301,6,1068.8,633.3
301,6,1051.4,785.6
301,6,1096.8,695.5
301,6,1064,682.1
301,6,752.8,759.3
